0.352083391543182	0.661843068803143
0.403644011604253	0.705680463514114
0.337528921260859	0.663792017435544
0.460383724939843	0.810665419340089
0.587230864068213	0.917654212707408
0.526534896401189	0.554895171508116
0.558123361453085	0.900384301982193
0.567595246116888	0.611196904524433
0.448444013233207	0.79505523308001
0.784491392806526	0.929183555544561
0.603783495784343	0.925460790046515
0.469653506602306	0.821457245578641
0.767072366493423	0.947684102324835
0.498115535049289	0.84965402745553
0.410374718610343	0.723047400797841
0.5746619903744	0.910819138277157
0.430969723195918	0.475233341742516
0.633337870932909	0.936391923131065
0.368470609235711	0.662003038769228
0.525393014129151	0.875049338386741
0.776361068171116	0.910473201444483
0.551133473835831	0.895532272289097
0.453977830029842	0.802549601823383
0.631918091892001	0.935948232623058
0.560225092524738	0.60013767863367
0.780010376317619	0.942932261775831
0.413901679826098	0.731649021722227
0.404625520369027	0.708280565494299
0.760471884679622	0.886283473207632
0.42217157133697	0.750285716108128
0.335495912921848	0.414304976214992
0.763291620653939	0.948380509789061
0.686010108352721	0.785507376254531
0.778552732164682	0.914526129965608
0.437385789587445	0.778402029469101
0.622880422323572	0.694158583202926
0.576993736417885	0.912153583153198
0.78284647235658	0.923886140944925
0.418391996183386	0.742012543431383
0.714132614394759	0.949555572101417
0.599904577750807	0.923746307761498
0.750081221980207	0.872610361556925
0.375973138881818	0.663195266882092
0.77226716379326	0.946499350845584
0.270788726516016	0.374663511905581
0.576319386456672	0.911771593076798
0.64151144757485	0.721560365449952
0.28055839589933	0.380614574131352
0.637734918280558	0.937733480756904
0.426150924649754	0.758431371518678
0.393475488769309	0.679265396737713
0.78491260668267	0.934192398279676
0.331061325939635	0.664769309510351
0.405817744381017	0.711430846568074
0.768624448541815	0.897713123380393
0.698980630492428	0.94869139365171
0.399956921192905	0.454880816520383
0.717934738827666	0.949668734814937
0.587375054909912	0.641160497424914
0.749161484041951	0.871431298575481
0.441079479453796	0.784254807533429
0.559630336043164	0.901408840491145
0.784470081396975	0.929096962022961
0.726484474714948	0.841178475549138
0.568182612411371	0.906909096132295
0.497118001247351	0.848752937868711
0.551190577324365	0.895572977051749
0.641859428617149	0.722072015307963
0.415483219353116	0.735321174217173
0.733694537585249	0.850926675472124
