0.973809196318052	0.409515513459169	0.598516037399074
0.902881414979161	0.408081268882167	0.673114670442825
0.982963771358001	0.413638891939879	0.593247410970146
0.777258735482886	0.424834621366056	0.801657562523194
0.587346444776142	0.612260645321373	0.964586444037648
0.072417878352846	0.549997780505917	0.557788018050896
0.626066396942173	0.521971678953197	0.900693809157383
0.0879622131286979	0.554621646460437	0.564067369224886
0.799023443103851	0.463407583617218	0.826046683413119
0.277662432808711	0.827497413381175	0.894704207172042
0.566566145349884	0.610362809646959	0.945124401191983
0.761336795858864	0.460069594541522	0.845300350877564
0.357949617137535	0.815087432686902	0.939236115585324
0.716064518014156	0.457441121670929	0.856410177559224
0.884541056149038	0.44305409138803	0.72760453187542
0.603659524485997	0.569101582187433	0.933646463442995
0.047238325159649	0.46622006013725	0.471863458923626
0.530980946800276	0.655326196091736	0.955929101808725
0.961712053896074	0.403244318013334	0.604894123268649
0.673559702599027	0.521192115305489	0.918405509778831
0.243695278296057	0.820833347200052	0.870698606636405
0.635823554389316	0.535349696960202	0.919209882218007
0.788746130615762	0.418557133116069	0.788262280918555
0.532655966272811	0.631220151564074	0.933521478386385
0.0849079556537916	0.550814288813055	0.559912540901931
0.323265948066979	0.814518744372989	0.911273461663821
0.875252360224123	0.443151517683085	0.737372359931603
0.900165491349752	0.407106913119669	0.675057425412222
0.215004403508499	0.791335985735245	0.829399540670185
0.854516880925276	0.431019549993818	0.746062784623265
0.0266546818757747	0.399204523886438	0.40349984094333
0.365342096881052	0.8276848393624	0.958202092491289
0.148692790702013	0.737171480365733	0.756316989092272
0.249712902528718	0.818121079042457	0.870782326654191
0.820786480223722	0.398208936237298	0.743908750296397
0.113113042200094	0.628267552407911	0.641037588990275
0.600591230408048	0.564297260060399	0.92665918767181
0.26609092995707	0.826307505612295	0.887174662681237
0.863826600519682	0.434073001505458	0.739916337424966
0.437063215780079	0.702660556427002	0.903018808025034
0.571372075680601	0.589210280709794	0.928214691325229
0.2021927778088	0.803079737917168	0.836640052068824
0.955319713455515	0.391867280175221	0.600293055938942
0.34614307433813	0.772358976865061	0.886715081974474
0.013496279022306	0.338326862968246	0.341918438445896
0.601475921055415	0.565917784068357	0.928914797143983
0.122643445490136	0.647100122475193	0.661368684206799
0.0154586961608294	0.315461785061163	0.319151305844077
0.525795354150413	0.671052059823986	0.966352110616272
0.845118109820124	0.430339669569536	0.754381265200875
0.930411903443738	0.405525910718572	0.640756930610171
0.290769389891847	0.800450412246162	0.875396395038656
0.986934361339665	0.433548359542396	0.609138278413291
0.896867835037865	0.451824248354945	0.723306048421938
0.227442587873311	0.798065471661196	0.840943497202149
0.455113953458768	0.725012229643877	0.944604561250609
